省市代碼,縣市代碼,鄉鎮市區代碼,村里代碼,村里名
65,000,090,028,龍恩里
65,000,100,001,中和里
65,000,100,002,屯山里
65,000,100,003,賢孝里
65,000,100,004,興仁里
65,000,100,005,蕃薯里
65,000,100,006,義山里
65,000,100,007,忠山里
65,000,100,008,崁頂里
65,000,100,009,埤島里
65,000,100,010,新興里
65,000,100,011,水碓里
65,000,100,012,北投里
65,000,100,013,水源里
65,000,100,014,忠寮里
65,000,100,015,樹興里
65,000,100,016,坪頂里
65,000,100,017,福德里
65,000,100,018,竹圍里
65,000,100,019,民生里
65,000,100,020,八勢里
65,000,100,021,竿蓁里
65,000,100,022,鄧公里
65,000,100,023,中興里
65,000,100,024,長庚里
65,000,100,025,清文里
65,000,100,026,草東里
65,000,100,027,協元里
65,000,100,028,永吉里
65,000,100,029,民安里
65,000,100,030,新生里
65,000,100,031,文化里
65,000,100,032,油車里
65,000,100,033,沙崙里
65,000,100,034,新義里
65,000,100,035,新春里
65,000,100,036,新民里
65,000,100,037,正德里
65,000,100,038,北新里
65,000,100,039,民權里
65,000,100,040,幸福里
65,000,100,041,學府里
65,000,100,042,大庄里
65,000,110,001,義民里
65,000,110,002,禮門里
65,000,110,003,智慧里
65,000,110,004,信望里
65,000,110,005,橋東里
65,000,110,006,秀峰里
65,000,110,007,新昌里
65,000,110,008,復興里
65,000,110,009,茄苳里
65,000,110,010,長安里
65,000,110,011,保安里
65,000,110,012,保長里
65,000,110,013,鄉長里
65,000,110,014,江北里
65,000,110,015,拱北里
65,000,110,016,烘內里
65,000,110,017,八連里
65,000,110,018,樟樹里
65,000,110,019,北峰里
65,000,110,020,北山里
65,000,110,021,白雲里
65,000,110,022,橫科里
65,000,110,023,東山里
65,000,110,024,福山里
65,000,110,025,宜興里
65,000,110,026,中興里
65,000,110,027,湖光里
65,000,110,028,仁德里
65,000,110,029,厚德里
65,000,110,030,忠孝里
65,000,110,031,自強里
65,000,110,032,文化里
65,000,110,033,金龍里
65,000,110,034,福德里
65,000,110,035,興福里
65,000,110,036,康福里
65,000,110,037,忠山里
65,000,110,038,環河里
65,000,110,039,東勢里
65,000,110,040,山光里
65,000,110,041,大同里
65,000,110,042,崇德里
65,000,110,043,湖興里
65,000,110,044,長青里
65,000,110,045,福安里
65,000,110,046,秀山里
65,000,110,047,建成里
65,000,110,048,城中里
65,000,110,049,湖蓮里
65,000,110,050,保新里
65,000,120,001,龍潭里
65,000,120,002,龍興里
65,000,120,003,龍鎮里
65,000,120,004,龍川里
65,000,120,005,龍山里
65,000,120,006,龍安里
65,000,120,007,爪峯里
65,000,120,008,柑坪里
65,000,120,009,東和里
65,000,120,010,上天里
65,000,120,011,吉慶里
65,000,120,012,吉安里
65,000,120,013,傑魚里
65,000,120,014,猴硐里
65,000,120,015,光復里
65,000,120,016,弓橋里
65,000,120,017,碩仁里
65,000,120,018,基山里
65,000,120,019,永慶里
65,000,120,020,崇文里
65,000,120,021,福住里
65,000,120,022,頌德里
65,000,120,023,新山里
65,000,120,024,瓜山里
65,000,120,025,銅山里
65,000,120,026,石山里
65,000,120,027,濓新里
65,000,120,028,濓洞里
65,000,120,029,海濱里
65,000,120,030,瑞濱里
65,000,120,031,深澳里
65,000,120,032,南雅里
65,000,120,033,鼻頭里
65,000,120,034,新峰里
65,000,130,001,埤塘里
65,000,130,002,土城里
65,000,130,003,員林里
65,000,130,004,員仁里
65,000,130,005,長風里
65,000,130,006,日新里
65,000,130,007,日和里
65,000,130,008,貨饒里
65,000,130,009,柑林里
65,000,130,010,埤林里
65,000,130,011,瑞興里
65,000,130,012,清水里
65,000,130,013,清和里
65,000,130,014,永豐里
65,000,130,015,清化里
65,000,130,016,清溪里
65,000,130,017,峯廷里
65,000,130,018,平和里
65,000,130,019,廷寮里
65,000,130,020,大安里
65,000,130,021,永寧里
65,000,130,022,沛陂里
65,000,130,023,頂埔里
65,000,130,024,頂福里
65,000,130,025,頂新里
65,000,130,026,祖田里
65,000,130,027,樂利里
65,000,130,028,廣福里
65,000,130,029,學府里
65,000,130,030,延壽里
65,000,130,031,安和里
65,000,130,032,青雲里
65,000,130,033,員福里
65,000,130,034,延吉里
65,000,130,035,復興里
65,000,130,036,裕生里
65,000,130,037,員信里
65,000,130,038,永富里
65,000,130,039,學成里
65,000,130,040,延和里
65,000,130,041,中正里
65,000,130,042,學士里
65,000,130,043,明德里
65,000,130,044,廣興里
65,000,130,045,青山里
65,000,130,046,金城里
65,000,130,047,延祿里
65,000,140,001,正義里
65,000,140,002,中原里
65,000,140,003,中路里
65,000,140,004,光華里
65,000,140,005,保佑里
65,000,140,006,水湳里
65,000,140,007,樓厝里
65,000,140,008,鷺江里
65,000,140,009,恆德里
65,000,140,010,溪墘里
65,000,140,011,樹德里
65,000,140,012,保和里
65,000,140,013,仁復里
65,000,140,014,得勝里
65,000,140,015,南港里
65,000,140,016,永樂里
65,000,140,017,永康里
65,000,140,018,信義里
65,000,140,019,玉清里
65,000,140,020,復興里
65,000,140,021,水河里
65,000,140,022,仁愛里
65,000,140,023,忠義里
65,000,140,024,九芎里
65,000,140,025,中華里
65,000,140,026,得仁里
65,000,140,027,仁德里
65,000,140,028,仁義里
65,000,140,029,光明里
65,000,140,030,保新里
65,000,140,031,長安里
65,000,140,032,民和里
65,000,140,033,忠孝里
65,000,140,034,福安里
65,000,140,035,永安里
65,000,140,036,延平里
65,000,140,037,成功里
65,000,140,038,永德里
65,000,150,001,興珍里
65,000,150,002,更寮里
65,000,150,003,集福里
65,000,150,004,觀音里
65,000,150,005,成州里
65,000,150,006,成功里
65,000,150,007,五龍里
65,000,150,008,五股里
65,000,150,009,五福里
65,000,150,010,德音里
65,000,150,011,陸一里
65,000,150,012,貿商里
65,000,150,013,德泰里
65,000,150,014,成德里
65,000,150,015,六福里
65,000,150,016,集賢里
65,000,150,017,民義里
65,000,150,018,成泰里
65,000,150,019,水碓里
65,000,150,020,福德里
65,000,160,001,大科里
65,000,160,002,黎明里
65,000,160,003,山腳里
65,000,160,004,福泰里
65,000,160,005,楓樹里
65,000,160,006,同榮里
65,000,160,007,義學里
65,000,160,008,明志里
65,000,160,009,貴子里
65,000,160,010,貴和里
65,000,160,011,同興里
65,000,160,012,義仁里
65,000,160,013,泰友里
65,000,160,014,新明里
65,000,160,015,貴賢里
65,000,160,016,福興里
65,000,160,017,全興里
65,000,170,001,東林里
65,000,170,002,林口里
65,000,170,003,西林里
65,000,170,004,菁湖里
65,000,170,005,中湖里
65,000,170,006,湖北里
65,000,170,007,湖南里
65,000,170,008,南勢里
65,000,170,009,東勢里
65,000,170,010,頂福里
65,000,170,011,下福里
65,000,170,012,嘉寶里
65,000,170,013,瑞平里
65,000,170,014,太平里
65,000,170,015,仁愛里
65,000,170,016,麗林里
65,000,170,017,麗園里
65,000,180,001,深坑里
65,000,180,002,萬順里
65,000,180,003,土庫里
65,000,180,004,昇高里
65,000,180,005,阿柔里
65,000,180,006,埔新里
65,000,180,007,萬福里
65,000,180,008,賴仲里
65,000,190,001,石碇里
65,000,190,002,潭邊里
65,000,190,003,隆盛里
65,000,190,004,烏塗里
65,000,190,005,彭山里
65,000,190,006,豐田里
65,000,190,007,永定里
65,000,190,008,中民里
65,000,190,009,光明里
65,000,190,010,豐林里
65,000,190,011,永安里
65,000,190,012,格頭里
65,000,200,001,粗窟里
65,000,200,002,坪林里
65,000,200,003,大林里
65,000,200,004,石𥕢里
65,000,200,005,上德里
65,000,200,006,水德里
65,000,200,007,漁光里
65,000,210,001,八賢里
65,000,210,002,埔頭里
65,000,210,003,古庄里
65,000,210,004,新庄里
65,000,210,005,埔坪里
65,000,210,006,茂長里
65,000,210,007,橫山里
65,000,210,008,錫板里
65,000,210,009,後厝里
65,000,210,010,福德里
65,000,210,011,圓山里
65,000,210,012,店子里
65,000,210,013,興華里
65,000,220,001,德茂里
65,000,220,002,富基里
65,000,220,003,老梅里
65,000,220,004,山溪里
65,000,220,005,石門里
65,000,220,006,尖鹿里
65,000,220,007,乾華里
65,000,220,008,茂林里
65,000,220,009,草里里
65,000,230,001,龍源里
65,000,230,002,米倉里
65,000,230,003,大崁里
65,000,230,004,埤頭里
65,000,230,005,頂罟里
65,000,230,006,舊城里
65,000,230,007,訊塘里
65,000,230,008,荖阡里
65,000,230,009,長坑里
65,000,230,010,下罟里
65,000,240,001,薯榔里
65,000,240,002,菁桐里
65,000,240,003,白石里
65,000,240,004,石底里
65,000,240,005,平溪里
65,000,240,006,嶺腳里
65,000,240,007,東勢里
65,000,240,008,望古里
65,000,240,009,南山里
65,000,240,010,平湖里
65,000,240,011,十分里
65,000,240,012,新寮里
65,000,250,001,雙溪里
65,000,250,002,共和里
65,000,250,003,新基里
65,000,250,004,魚行里
65,000,250,005,三港里
65,000,250,006,牡丹里
65,000,250,007,三貂里
65,000,250,008,平林里
65,000,250,009,上林里
65,000,250,010,外柑里
65,000,250,011,長源里
65,000,250,012,泰平里
65,000,260,001,貢寮里
65,000,260,002,吉林里
65,000,260,003,雙玉里
65,000,260,004,龍崗里
65,000,260,005,龍門里
65,000,260,006,福隆里
65,000,260,007,仁里里
65,000,260,008,真理里
65,000,260,009,福連里
65,000,260,010,美豐里
65,000,260,011,和美里
65,000,270,001,和平里
65,000,270,002,大同里
65,000,270,003,豐漁里
65,000,270,004,磺港里
65,000,270,005,美田里
65,000,270,006,五湖里
65,000,270,007,重和里
65,000,270,008,兩湖里
65,000,270,009,六股里
65,000,270,010,三界里
65,000,270,011,清泉里
65,000,270,012,萬壽里
65,000,270,013,西湖里
65,000,270,014,永興里
65,000,270,015,金美里
65,000,280,001,萬里里
65,000,280,002,龜吼里
65,000,280,003,野柳里
65,000,280,004,大鵬里
65,000,280,005,磺潭里
65,000,280,006,雙興里
65,000,280,007,溪底里
65,000,280,008,崁脚里
65,000,280,009,中幅里
65,000,280,010,北基里
65,000,290,001,烏來里
65,000,290,002,忠治里
65,000,290,003,福山里
65,000,290,004,信賢里
65,000,290,005,孝義里
68,000,010,001,文化里
68,000,010,002,文明里
68,000,010,003,武陵里
68,000,010,004,大林里
68,000,010,005,忠義里
68,000,010,006,會稽里
68,000,010,007,長美里
68,000,010,008,民生里
68,000,010,009,永興里
68,000,010,010,汴洲里
68,000,010,011,永安里
68,000,010,012,東埔里
68,000,010,013,東門里
68,000,010,014,東山里
68,000,010,015,萬壽里
68,000,010,016,長安里
68,000,010,017,中埔里
68,000,010,018,西埔里
68,000,010,019,西門里
68,000,010,020,中和里
68,000,010,021,文昌里
68,000,010,022,新埔里
68,000,010,023,中山里
68,000,010,024,慈文里
68,000,010,025,西湖里
68,000,010,026,南門里
68,000,010,027,南華里
68,000,010,028,玉山里
68,000,010,029,中成里
68,000,010,030,中正里
68,000,010,031,北門里
68,000,010,032,雲林里
68,000,010,033,福林里
68,000,010,034,光興里
68,000,010,035,龍山里
68,000,010,036,龍岡里
68,000,010,037,成功里
68,000,010,038,青溪里
68,000,010,039,朝陽里
68,000,010,040,中興里
68,000,010,041,豐林里
68,000,010,042,建國里
68,000,010,043,大豐里
68,000,010,044,福安里
68,000,010,045,三民里
68,000,010,046,大興里
68,000,010,047,春日里
68,000,010,048,信光里
68,000,010,049,中寧里
68,000,010,050,同安里
68,000,010,051,莊敬里
68,000,010,052,文中里
68,000,010,053,泰山里
68,000,010,054,中路里
68,000,010,055,中德里
68,000,010,056,龍祥里
68,000,010,057,大有里
68,000,010,058,寶山里
68,000,010,059,龍鳳里
68,000,010,060,龍安里
68,000,010,061,自強里
68,000,010,062,中信里
68,000,010,063,長德里
68,000,010,064,中平里
68,000,010,065,中原里
68,000,010,066,中泰里
68,000,010,067,南埔里
68,000,010,068,寶慶里
68,000,010,069,北埔里
68,000,010,070,中聖里
68,000,010,071,龍壽里
68,000,010,072,同德里
68,000,010,073,明德里
68,000,010,074,寶安里
68,000,010,075,瑞慶里
68,000,010,076,三元里
68,000,010,077,大樹里
68,000,010,078,大業里
68,000,010,079,福元里
68,000,020,001,龍平里
68,000,020,002,龍昌里
68,000,020,003,仁德里
68,000,020,004,永興里
68,000,020,005,內壢里
68,000,020,006,成功里
68,000,020,007,光明里
68,000,020,008,自立里
68,000,020,009,自強里
68,000,020,010,中堅里
68,000,020,011,龍興里
68,000,020,012,仁美里
68,000,020,013,仁愛里
68,000,020,014,新街里
68,000,020,015,中央里
68,000,020,016,普仁里
68,000,020,017,普義里
68,000,020,018,忠義里
68,000,020,019,中正里
68,000,020,020,興仁里
68,000,020,021,東興里
68,000,020,022,洽溪里
68,000,020,023,篤行里
68,000,020,024,新明里
68,000,020,025,新興里
68,000,020,026,中原里
68,000,020,027,內定里
68,000,020,028,中壢里
68,000,020,029,龍岡里
68,000,020,030,仁祥里
68,000,020,031,水尾里
68,000,020,032,青埔里
68,000,020,033,復興里
68,000,020,034,文化里
68,000,020,035,興國里
68,000,020,036,忠福里
68,000,020,037,信義里
68,000,020,038,石頭里
68,000,020,039,龍東里
68,000,020,040,中建里
68,000,020,041,興南里
68,000,020,042,後寮里
68,000,020,043,過嶺里
68,000,020,044,五權里
68,000,020,045,舊明里
68,000,020,046,芝芭里
68,000,020,047,月眉里
68,000,020,048,三民里
68,000,020,049,山東里
68,000,020,050,中榮里
68,000,020,051,內厝里
68,000,020,052,振興里
68,000,020,053,普慶里
68,000,020,054,興和里
68,000,020,055,永光里
68,000,020,056,復華里
68,000,020,057,忠孝里
68,000,020,058,福德里
68,000,020,059,和平里
68,000,020,060,普忠里
68,000,020,061,普強里
68,000,020,062,明德里
68,000,020,063,至善里
68,000,020,064,五福里
68,000,020,065,龍德里
68,000,020,066,正義里
68,000,020,067,龍安里
68,000,020,068,中山里
68,000,020,069,德義里
68,000,020,070,仁義里
68,000,020,071,華勛里
68,000,020,072,仁福里
68,000,020,073,幸福里
68,000,020,074,永福里
68,000,020,075,仁和里
68,000,020,076,華愛里
68,000,020,077,莊敬里
68,000,020,078,自治里
68,000,020,079,健行里
68,000,020,080,興平里
68,000,020,081,中興里
68,000,020,082,龍慈里
68,000,020,083,自信里
68,000,020,084,林森里
68,000,020,085,金華里
68,000,030,001,興和里
68,000,030,002,福仁里
68,000,030,003,一心里
68,000,030,004,一德里
68,000,030,005,月眉里
68,000,030,006,永福里
68,000,030,007,美華里
68,000,030,008,福安里
68,000,030,009,復興里
68,000,030,010,新峰里
68,000,030,011,康安里
68,000,030,012,義和里
68,000,030,013,瑞興里
68,000,030,014,中新里
68,000,030,015,仁義里
68,000,030,016,僑愛里
68,000,030,017,仁善里
68,000,030,018,仁愛里
68,000,030,019,仁武里
68,000,030,020,員林里
68,000,030,021,南興里
68,000,030,022,瑞源里
68,000,030,023,光明里
68,000,030,024,三元里
68,000,030,025,田心里
68,000,030,026,仁文里
68,000,030,027,仁和里
68,000,030,028,仁美里
68,000,040,001,楊梅里
68,000,040,002,楊江里
68,000,040,003,紅梅里
68,000,040,004,永寧里
68,000,040,005,大平里
68,000,040,006,東流里
68,000,040,007,水美里
68,000,040,008,上田里
68,000,040,009,梅新里
68,000,040,010,大同里
68,000,040,011,埔心里
68,000,040,012,金龍里
68,000,040,013,瑞塘里
68,000,040,014,四維里
68,000,040,015,梅溪里
68,000,040,016,高山里
68,000,040,017,高榮里
68,000,040,018,仁美里
68,000,040,019,光華里
68,000,040,020,富岡里
68,000,040,021,豐野里
68,000,040,022,員本里
68,000,040,023,瑞原里
68,000,040,024,三湖里
68,000,040,025,上湖里
68,000,040,026,中山里
68,000,040,027,楊明里
68,000,040,028,金溪里
68,000,040,029,裕成里
68,000,040,030,秀才里
68,000,040,031,青山里
68,000,040,032,新榮里
68,000,040,033,雙榮里
68,000,040,034,瑞坪里
68,000,040,035,永平里
68,000,040,036,瑞溪里
68,000,040,037,高上里
68,000,040,038,富豐里
68,000,040,039,裕新里
68,000,040,040,三民里
68,000,040,041,頭湖里
68,000,050,001,新興里
68,000,050,002,中福里
68,000,050,003,新莊里
68,000,050,004,大竹里
68,000,050,006,蘆竹里
68,000,050,007,南崁里
68,000,050,008,錦興里
68,000,050,009,五福里
